filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,222,4,41,[222],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,244,8,38,"[244, 245, 246, 247, 248, 249, 250, 251]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,266,8,51,"[266, 267]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,281,8,56,[281],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,298,8,67,"[298, 299]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,313,8,59,[313],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,333,8,66,"[333, 334, 335, 336, 337]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,338,8,50,"[338, 339, 340]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,341,8,69,[341],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,356,8,64,[356],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,372,8,64,[372],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,384,8,64,[384],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,8,43,[26],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,8,40,[27],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,8,43,[31],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,8,40,[32],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,8,36,[46],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,set_bad_file_permissions,B103,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/732.html,Chmod setting a permissive mask 0o755 on file (script_file).,59,8,36,[59],https://bandit.readthedocs.io/en/1.8.6/plugins/b103_set_bad_file_permissions.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,12,41,[66],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,12,57,[69],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,12,75,[70],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,12,60,[73],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,12,77,[74],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,84,8,32,[84],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,8,28,[92],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,96,4,5,"[96, 97, 98, 99, 100]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,122,4,55,[122],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,134,8,56,[134],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,149,8,74,"[149, 150]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,8,9,"[153, 154, 155, 156, 157]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,161,8,9,"[161, 162, 163, 164]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,168,8,9,"[168, 169, 170, 171]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,175,8,9,"[175, 176, 177, 178]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,182,8,9,"[182, 183, 184, 185]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,8,9,"[189, 190, 191, 192]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,196,8,9,"[196, 197, 198, 199]",https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\test_utils.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,212,4,75,[212],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,4,63,[142],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,147,4,58,[147],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,4,64,[153],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,160,4,56,[160],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,4,59,[167],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,172,4,60,[172],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,179,4,72,[179],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,180,4,39,[180],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,181,4,45,[181],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,188,4,51,[188],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,4,39,[189],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,4,42,[190],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,196,4,51,[196],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,202,4,58,[202],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
chalice\tests\unit\vendored\botocore\test_regions.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,209,4,63,[209],https://bandit.readthedocs.io/en/1.8.6/plugins/b101_assert_used.html
